0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0003 -0.01063412557668342 -0.010370672241393425 -0.008589916678149508 -0.008343133053400889 -0.007016945353952647 -0.006785100187559292 -0.005708037827510567 -0.00549051690445549
0.0006 -0.02074572184813492 -0.020244067612034226 -0.016806277891359904 -0.016332793044886766 -0.013757280655282969 -0.01330992236570583 -0.011208652350365748 -0.01078698409007136
0.0009 -0.03033621510280318 -0.02962152621742118 -0.024650399937238984 -0.023970204371411067 -0.0202220062993767 -0.019575385831185153 -0.01650251019562385 -0.01589000316653045
0.0012 -0.03940721340043825 -0.03850455383045495 -0.03212371849907788 -0.031256698378125135 -0.02641217947238309 -0.0255824591913796 -0.021590290604597676 -0.02080018500011064
0.0014999999999999998 -0.04796053759155062 -0.046894849269117383 -0.039227800999030844 -0.03819372393441373 -0.03232891527521658 -0.03133216103991911 -0.026472681446739133 -0.025518145999943842
0.0018 -0.05599825903034941 -0.05479433748795243 -0.04596436000490686 -0.044782858844421944 -0.03797338693222042 -0.036825559810267194 -0.031150373920717452 -0.0300445032735403
0.0021 -0.06352274573086511 -0.06220520981989092 -0.052335267589726356 -0.05102582199326189 -0.043346824694136234 -0.04206377247864156 -0.03562405560731603 -0.03437986837549899
0.0024 -0.07053671924683654 -0.06912997323393372 -0.05834257041887085 -0.05692448602971232 -0.048450512907729164 -0.0470479616835059 -0.03989440145214674 -0.038524839305214276
0.0026999999999999997 -0.07704332526925604 -0.07557151102272928 -0.06398850513840261 -0.06248089022143975 -0.053285784550130146 -0.05177933068540504 -0.04396206214606996 -0.0424799903268938
0.0029999999999999996 -0.08304622189011333 -0.08153315809592862 -0.06927551333949929 -0.06769725289347825 -0.057854012291426726 -0.05625911541637784 -0.04782764923463991 -0.0462458590769198
0.0032999999999999995 -0.0885496907779511 -0.08701879502376389 -0.07420625493369425 -0.07257598250100755 -0.06215659484421623 -0.06048857262489295 -0.051491716112193615 -0.04982293028897366
0.0036 -0.0935587782364279 -0.09203296631920135 -0.078783618129094 -0.07711968591321908 -0.0661949369525634 -0.06446896282230577 -0.0549547338257118 -0.05321161529458295
0.0039 -0.09807947542565709 -0.09658103016448355 -0.0830107232934803 -0.08133117178376228 -0.06997042086009513 -0.06820152633930077 -0.05821706032654961 -0.056412226240274047
0.0042 -0.1021189500535561 -0.10066934906259967 -0.08689091678104242 -0.08521344598665534 -0.073484366420721 -0.07168745030409787 -0.06127890142641212 -0.05942494367386269
0.0045 -0.10568584563529176 -0.10430553373098807 -0.09042774932210895 -0.0887696949607118 -0.07673797619419508 -0.07492782373206958 -0.06414026122766384 -0.06224977579977159
0.0048 -0.10879066887728353 -0.10749875592152626 -0.0936249320450244 -0.0920032516105951 -0.07973226086578442 -0.07792357717247705 -0.06680087916683665 -0.06488650723091616
0.0050999999999999995 -0.1114462900848073 -0.1102601492972736 -0.09648626250568476 -0.09491753762815824 -0.08246793925605096 -0.08067540252538219 -0.06926014999948818 -0.06733463447853712
0.005399999999999999 -0.11366858356374274 -0.11260331982976643 -0.09901551526621581 -0.09751597695486 -0.08494530625845 -0.083183647868482 -0.07151702205504096 -0.06959328467996226
0.005699999999999999 -0.11547722949229267 -0.11454498527072202 -0.1012163014402675 -0.09980188043467247 -0.0871640619519887 -0.08544818177012248 -0.07356986790256773 -0.07166111317945201
0.005999999999999999 -0.11689667443455065 -0.11610575062592118 -0.10309192897316552 -0.10177831726600511 -0.0891230974731318 -0.08746822252156676 -0.07541632037466844 -0.07353617461985403
0.006299999999999999 -0.11795718341447643 -0.11731099058119274 -0.10464535731723396 -0.10344802516847545 -0.09082024176701571 -0.08924213200922532 -0.07705306621296784 -0.07521576141895367
0.006599999999999999 -0.11869578148004563 -0.11819173028263041 -0.10587945824785773 -0.10481348359129515 -0.09225199619342288 -0.09076718599641656 -0.0784755908592309 -0.07669620362301445
0.006899999999999999 -0.11915665480011504 -0.11878527061949361 -0.10679797091700916 -0.1058773943379281 -0.09341333749323535 -0.09203936133561072 -0.0796778746976329 -0.0779726268813656
0.0072 -0.11939031518963888 -0.11913509849349643 -0.10740768220643697 -0.10664395559381072 -0.09429778160517045 -0.09305324245954637 -0.0806520616577326 -0.07903867482077893
0.0075 -0.11945077827424504 -0.11928945965446013 -0.10772216990367844 -0.10712134149579172 -0.09489810200574986 -0.09380226787380866 -0.08138817346283511 -0.07988622734036441
0.0078 -0.11939061172162518 -0.11929812206270737 -0.1077664463002231 -0.10732540361828691 -0.09520836421575972 -0.09427972570046661 -0.08187406086264859 -0.08050520531079054
0.0081 -0.11925511340839078 -0.1192076256270819 -0.10758005609903926 -0.10728351068841635 -0.09522803869906746 -0.09448110184607192 -0.08209601488549033 -0.08088367521638684
0.0084 -0.11907808365197108 -0.11905650338507541 -0.1072151786246323 -0.10703605524951419 -0.09496825056131797 -0.09440830458125161 -0.08204081781206081 -0.0810086876867062
0.0087 -0.11888107230019801 -0.11887250746738617 -0.10672843716889589 -0.10663307582206805 -0.09445803672182997 -0.09407537496770758 -0.08170028194043953 -0.08086857557388842
0.009 -0.11867576658695478 -0.11867286096525137 -0.10616994022678099 -0.10612605083644419 -0.09374579539109881 -0.09351325745162022 -0.08107873485353766 -0.08045753926816122
0.0093 -0.11846755813755633 -0.1184667515093755 -0.10557573686538865 -0.10555869318349273 -0.0928917942769844 -0.09276944518833974 -0.08020131877912624 -0.07978255145412717
0.0096 -0.11825855549718502 -0.11825839063648891 -0.10496693718494768 -0.10496158700023317 -0.09195402068308499 -0.09189996799580549 -0.07911705315227355 -0.07887017226068144
0.009899999999999999 -0.11804944502520448 -0.11804942792662193 -0.10435361457154478 -0.1043523881906382 -0.0909760245809796 -0.09095686919318446 -0.07789055047165368 -0.07776792642919207
0.010199999999999999 -0.11784040322781247 -0.11784040232493792 -0.10373964680315728 -0.10373950376105998 -0.08998344395065833 -0.08997851073331252 -0.07658461319712748 -0.0765358474301603
0.010499999999999999 -0.1176314563724025 -0.11763145467454895 -0.10312619235275297 -0.10312618357600793 -0.08898805356407906 -0.08898739750853525 -0.07524518979018932 -0.07523111559293241
0.010799999999999999 -0.11742260676633719 -0.1174226039905509 -0.10251344438243315 -0.10251342976593832 -0.08799396606185128 -0.08799392300741117 -0.07389761436047694 -0.07389547472032312
0.011099999999999999 -0.11721385166917114 -0.11721384979917972 -0.10190142858177587 -0.10190140047503006 -0.08700195735043034 -0.08700189606608051 -0.07255227123890085 -0.07255213124605428
0.011399999999999999 -0.11700519094549017 -0.11700519015439774 -0.10129011967219109 -0.10129009853498672 -0.0860121699379322 -0.0860120252593986 -0.07121139959245883 -0.07121123450379488
0.011699999999999999 -0.11679662510950455 -0.11679662490902833 -0.10067951588253193 -0.10067950582910472 -0.08502448070533014 -0.0850243590295268 -0.06987552442966781 -0.06987502170228724
0.011999999999999999 -0.11658815461923897 -0.11658815460823631 -0.10006962272142199 -0.10006961972277184 -0.0840388734962806 -0.08403880882631902 -0.06854424140513904 -0.06854376964914281
0.012299999999999998 -0.11637977976109543 -0.1163797797575286 -0.09946044603953033 -0.09946044572706575 -0.08305537313866816 -0.08305535081847726 -0.06721746962277404 -0.06721719190283129
0.012599999999999998 -0.11617150070029063 -0.11617150068524644 -0.09885199017761291 -0.0988519900898317 -0.08207401107244236 -0.08207400763137972 -0.06589528125344686 -0.06589517238618396
0.012899999999999998 -0.11596331759471475 -0.11596331757270707 -0.09824425795125903 -0.0982442578115716 -0.08109481268997637 -0.08109481204461312 -0.06457778916027315 -0.06457776686583572
0.013199999999999998 -0.11575523058843477 -0.11575523057143274 -0.09763725227227914 -0.0976372519802225 -0.08011779425374761 -0.08011779374862107 -0.06326509171781912 -0.06326509003564834
0.013499999999999998 -0.11554723983732451 -0.11554723982852219 -0.09703097568549894 -0.09703097541886826 -0.07914297295932742 -0.07914297114224339 -0.06195725700651021 -0.061957255294403
0.013799999999999998 -0.11533934550021473 -0.11533934549744651 -0.09642543092343563 -0.09642543076290783 -0.07817036307971653 -0.07817036108878887 -0.060654350557778396 -0.060654340997051776
0.014099999999999998 -0.11513154773757757 -0.11513154773691875 -0.09582062080142704 -0.09582062073618444 -0.07719998018268816 -0.07719997875895773 -0.05935642909551701 -0.059356414978913474
0.0144 -0.1149238467092261 -0.11492384670905957 -0.09521654817983086 -0.09521654816673045 -0.07623184054262619 -0.07623183977777018 -0.058063554110125586 -0.0580635376013782
0.0147 -0.11471624257600266 -0.11471624257559757 -0.0946132159467659 -0.09461321594560379 -0.07526596093858606 -0.07526596055766309 -0.0567757913091294 -0.056775770537609245
0.015 -0.11450873549881586 -0.11450873549777354 -0.09401062700384973 -0.09401062700094387 -0.07430235849147472 -0.07430235814713784 -0.05549321016922889 -0.05549317916457322
0.0153 -0.11430132563911748 -0.11430132563866316 -0.09340878428641235 -0.09340878427546825 -0.07334105061901224 -0.07334105002087278 -0.054215883463519354 -0.05421583234370281
0.0156 -0.11409401316005353 -0.11409401315914493 -0.09280769075614466 -0.0928076907380777 -0.0723820550616194 -0.0723820539602922 -0.0529438872757419 -0.05294380143223024
0.015899999999999997 -0.11388679822324874 -0.11388679822291024 -0.09220734940752139 -0.09220734938501185 -0.07142538992854508 -0.07142538803537041 -0.051677301483036335 -0.05167715942654011
0.0162 -0.11367968099500679 -0.11367968099450593 -0.09160776327278017 -0.09160776324389172 -0.07047107374638568 -0.07047107062692727 -0.05041621053538115 -0.050415980408403484
0.016499999999999997 -0.11347266163905903 -0.11347266163863746 -0.09100893541863211 -0.09100893537739542 -0.06951912549676431 -0.06951912046068053 -0.04916070441487668 -0.04916033915119089
0.0168 -0.11326574032091416 -0.11326574032059462 -0.09041086894800358 -0.09041086888398799 -0.06856956464897754 -0.06856955662736065 -0.04791087974180327 -0.04791031069500814
0.017099999999999997 -0.11305891720896279 -0.113058917208416 -0.08981356700192256 -0.0898135668999694 -0.06762241119680426 -0.06762239858749772 -0.046666841057433454 -0.04666596974048048
